title ,text,subject,date
Satu Orang Terluka Akibat Kebakaran Kapal Nelayan di Cilacap,"CILACAP - Seorang mengalami luka bakar 25 persen akibat insiden kebakaran kapal nelayan di Dermaga Batere, Kabupaten Cilacap, Jawa Tengah, pada Selasa (3/5/2022). ""Korban bernama Yatiman (44), warga Jalan Logawa Nomor 45 RT 02 RW 03, Kelurahan Donan, Kecamatan Cilacap Tengah, Kabupaten Cilacap, dalam keadaan selamat meskipun mengalami luka bakar 25 persen,"" kata Kepala Kantor Pencarian dan Pertolongan (KPP/Basarnas) Cilacap I Nyoman Sidakarya. Ia mengatakan korban diketahui terkena ledakan mesin saat bekerja di atas kapal, sehingga mengalami luka bakar di wajah, leher, lengan bawah sebelah kanan dan kiri, serta punggung tungkai kanan dan kiri. Lebih lanjut, Nyoman mengatakan hingga pukul 23.00 WIB, proses pemadaman kebakaran kapal-kapal nelayan itu masih berlangsung. ""Kapal yang mengalami kebakaran dimungkinkan mencapai puluhan unit,"" katanya. Tim pemadam kebakaran kesulitan untuk memadamkan api karena jumlah kapal yang terdampak cukup banyak dan akses untuk pemadaman juga menjadi kendala.",Lain-lain,2022
"Korsleting Listrik, Angkot di Bogor Ludes Terbakar","BOGOR - Diduga korsleting listrik, angkot di ruas Jalan Otista, Bogor Tengah, Kota Bogor ludes terbakar. Tidak ada korban jiwa atau luka dalam kejadian ini. Kabid Pemadam dan Penyelamatan Dinas Pemadam Kebakaran Kota Bogor M. Ade Nugraha mengatakan peristiwa itu dilaporkan pukul 19.57 WIB. Di mana, angkot bernomor polisi F 1931 BM itu sedang melaju dari arah Tugu Kujang menuju Simpang BTM terbakar. ""Pelapor dari warga ada angkot yang terbakar,"" kata Ade dalam keterangannya, Selasa (3/5/2022). Dari laporan tersebut, satu unit mobil pemadam kebakaran dari Mako Sukasari diterjunkan ke lokasi kejadian. Terlihat api sudah dalam kondisi membesar yang hampir melahap habis seluruh bodi angkot. Diduga penyebab kebakaran karena ada konsleting listrik pada pengapian mobil. Sehingga, menyambar ke tangki bensin sehingga menimbulkan api. ""Diduga mobil (angkot) mengalami konsleting pada pengapian sehingga menyebabkan api menjalar menyambar tangki bensin sehingga api membesar membakar mobil. Tidak ada korban,"" pungkasnya.",Lain-lain,2022
Arus Lalu Lintas Menuju Puncak Masih Padat Merayap Malam Ini,"BOGOR - Arus lintas lintas pada malam hari kedua Lebaran yang menuju kawasan Puncak, Kabupaten Bogor masih dipadati kendaraan. Diprediksi kepadan masih akan terjadi selama libur Lebaran. Pantauan MNC Portal di Simpang Gadog hingga pukul 22.00 WIB arus kendaraan dari arah Jakarta menuju Puncak masih cukup padat. Hal itu terlihat dari antrean kendaraan yang keluar Exit GT Ciawi. Tak hanya itu, terlihat juga arus kendaraan cukup padat yang menuju Puncak dari arah Simpang Ciawi. Selain mobil pribadi, kendaraan motor juga masih ramai menyerbu kawasan wisata Puncak. Kasatlantas Polres Bogor AKP Dicky Anggi Pranata mengatakan Jalur Puncak diprediksi mengalami peningkatan volume kendaraan dalam berapa hari ke depan. Karena, libur Lebaran masih cukup panjang. ""Prediksi untuk besok masih meningkat, masih tinggi. Kan masih libur nih, anak sekolah maupun kantor-kantor. Ditambah lagi orang-orang yang mudik lebih awal juga mereka balik gak langsung balik ke rumah, tapi istirahat dulu,"" kata Dicky, Selasa (3/5/2022).",Lain-lain,2022
"Jalur Lingkar Gentong Tasikmalaya Macet, Dominasi Kendaraan Lokal","TASIKMALAYA - Jalur Lingkar Gentong, Tasikmalaya, Jawa Barat terpantau macet pada Selasa (3/5/2022) petang. Kemacetan terlihat didominasi oleh kendaraan lokal. Pantauan di lokasi, arus kepadatan kendaraan memang terjadi secara fluktuatif. Biasanya, kepadatan terjadi di waktu-waktu tertentu khususnya di jam aktivitas masyarakat. Kepadatan pun juga terlihat di Jalur Selatan, Lingkar Gentong. Adapun kepadatan lalu lintas yang terjadi didominasi dari kendaraan lokal yang menuju Ciamis dari arah Bandung. Sementara, mayoritas kendaraan sendiri didominasi kendaraan pribadi. Titik kemacetan utamanya berada di persimpangan Ciawi. Pada titik ini, kecepatan kendaraan terlihat mendapati perlambatan. Bagi pemudik yang ingin melewati Jalur Lingkar Gentong diimbau mempersiapkan kendaraan dan juga kesehatan secara maksimal. Karena beberapa hari belakangan Lingkar Gentong sering dilanda hujan yang membuat jalanan basah dan rawan kecelakaan.",Lain-lain,2022
"Sempat Padat Merayap, Volume Kendaraan di Tol Japek Turun Signifikan Malam Ini","CIKAMPEK - Volume kendaraan arus balik pemudik dari kampung halaman masing-masing mulai terlihat di Gerbang Tol (GT) Cikampek Utama (Cikatama) KM 70 pada Selasa (3/5/2022). Berdasarkan pantauan, pada malam hari ini disepanjang ruas tol Jakarta-Cikampek sudah mulai berangsur kembali kondusif, meskipun sore hari tadi sempat terjadi kemacetan ataupun antrean panjang kendaraan sepanjang kurang lebih 3 Kilometer dari arah Tol Cikampek tepatnya KM 73 sampai KM 70. Volume kendaraan datang dari arah Tol Trans Jawa atau tol Bandung Cipularang dan sekitarnya menuju kembali ke Ibu Kota. Artinya pada satu hari ini sudah ada penambahan volume kendaraan untuk arus balik mudik yakni pemudik yang kembali dari kampung halamannya ke Jakarta. Kemudian, kepadatan sore hari tadi sudah dapat dicairkan dengan contraflow dari pihak kepolisian yang berhasil dilakukan mulai KM 36 hingga mengarah ke ruas Tol Cikampek-Palimanan (Cipali) tepatnya KM 80. Contraflow resmi diberhentikan pukul 20.40 WIB karena arus lalu lintas berhasil dikondusifkan kembali dan volume kendaraan dicairkan. Sementara itu, puncak arus balik diprediksi terjadi pada akhir pekan ini atau dimulai Jumat 6 Mei 2022 hingga Minggu 8 Mei 2022 mendatang dengan prediksi 137.000 kendaraan yang melintas di Tol Jakarta-Cikampek pada puncak arus balik.",Lain-lain,2022
"Kapal Nelayan Terbakar di Dermaga Batere Cilacap, Puluhan Keluarga Diungsikan Sementara","CILACAP - Kepala Satuan Polisi Pamong Praja Kabupaten Cilacap Luhur Satrio Muchsin mengatakan bahwa puluhan keluarga diungsikan akibat kebakaran sejumlah kapal nelayan di Dermaga Batere Cilacap, Jawa Tengah. ""Kurang lebih ada 40 keluarga yang bermukim di sepanjang Jalan Slamet Riyadi (sekitar lokasi kebakaran, red.) yang diungsikan ke tempat aman. Proses evakuasi dibantu personel Basarnas, Satpol PP, Polres, Satlakar, Relawan Pokdar, dan warga,"" katanya dalam keterangan, Selasa (3/5/2022) malam. Menurut dia, upaya pemadaman kapal-kapal yang terbakar masih terus dilakukan melalui jalur laut maupun jalur darat dengan melibatkan dua mobil pemadam kebakaran (damkar) milik Satpol PP Kabupaten Cilacap, dua mobil damkar Pelindo, dua kapal damkar Pelindo, serta unit damkar dari Pertamina, PT Solusi Bangun Indonesia, dan BPBD Kabupaten Cilacap. Sementara itu, Kepala Kantor Pencarian dan Pertolongan (KPP/Basarnas) Cilacap I Nyoman Sidakarya mengatakan berdasarkan informasi dari Satuan Polisi Perairan Kepolisian Resor Cilacap, kebakaran kapal tersebut pertama kali terjadi pada pukul 17.10 WIB. ""Saat itu terdengar ledakan dari salah satu kapal nelayan yang sedang bersandar di Dermaga Batere hingga akhirnya terjadi kebakaran,"" katanya.",Lain-lain,2022
"Gempa M2,2 Guncang Lampung Selatan Malam Ini"," Badan Meteorologi Klimatologi dan Geofisika (BMKG) melaporkan gempa bumi dengan Magnitudo (M) 2,2 mengguncang Lampung Selatan, Provinsi Lampung, Selasa (3/5/2022) pukul 21.44 WIB. Sementara itu, dari analisisa BMKG pusat gempa berada di laut 18 km Barat Daya Lampung Selatan. Koordinat gempa yakni 5.73 Lintang Utara (LU) dan 105.42 Bujur Timur (BT). “Gempa Dirasakan Magnitudo: 2.2, Kedalaman: 4 km, 03 Mei 2022 21:44:58 WIB, Koordinat: 5.73 LS-105.42 BT (Pusat gempa berada di laut 18 km Barat Daya Lampung Selatan), Dirasakan (MMI): II Lempasing,” dari keterangan resmi BMKG. BMKG mengatakan pusat gempa berada di kedalaman 4 kilometer. Gempa dirasakan skala MMI II di Lempasing. BMKG pun mengingatkan hati-hati terhadap gempabumi susulan yang mungkin terjadi.",Bencana Alam,2022
BMKG: Gempa Pesawaran Lampung Akibat Aktivitas Sesar Lokal Tarahan Dekat Gunung Betung," Badan Meteorologi Klimatologi dan Geofisika (BMKG) melaporkan gempa magnitudo (M) 2,5 di Pesawaran Lampung akibat aktivitas Sesar Lokal Tarahan dekat Gunung Betung, Bandar Lampung. “Dengan memperhatikan lokasi episenter dan kedalaman hiposenternya, gempabumi yang terjadi merupakan jenis gempabumi dangkal akibat aktivitas Sesar Lokal Tarahan dekat Gunung Betung, Bandar Lampung,” kata Kepala BBMKG Wilayah II Tangerang, Hartanto dalam keterangan yang diterima, Selasa (3/5/2022).BMKG mencatat gempa terjadi hari ini pukul 20:20:46 WIB. Sementara itu, dari hasil analisa BMKG menunjukkan episenter terletak pada koordinat 5.4 LS dan 105.22 BT, atau tepatnya berlokasi di darat pada jarak 16 km Tenggara Pesawaran Lampung pada kedalaman 10 kilometer. Dampak gempabumi yang digambarkan oleh peta tingkat guncangan (Shakemap) BMKG dan berdasarkan laporan dari masyarakat, gempabumi ini dirasakan di wilayah Teluk Betung dengan Skala Intensitas I - II MMI (Getaran tidak dirasakan kecuali dalam keadaan luar biasa oleh beberapa orang - Getaran dirasakan oleh beberapa orang, benda-benda ringan yang digantung bergoyang).",Bencana Alam,2022
"Gempa M2,5 Guncang Pesawaran Lampung, BMKG Ingatkan Waspada Gempa Susulan"," Badan Meteorologi Klimatologi dan Geofisika (BMKG) melaporkan gempa bumi dengan Magnitudo (M) 2,5 mengguncang Pesawaran, Provinsi Lampung, Selasa 3 Mei 2022 pukul 20.20 WIB. Sementara itu, dari analisisa BMKG pusat gempa berada di darat 16 km Tenggara Pesawaran. Koordinat gempa yakni 5.40 Lintang Utara (LU) dan 105.22 Bujur Timur (BT). “Gempa Dirasakan Magnitudo: 2.5, Kedalaman: 10 km, 03 Mei 2022 20:20:46 WIB, Koordinat: 5.40 LS-105.22 BT (Pusat gempa berada di darat 16 km Tenggara Pesawaran), Dirasakan (MMI): II Teluk Betung,” dari keterangan resmi BMKG. BMKG mengatakan pusat gempa berada di kedalaman 10 kilometer. Gempa dirasakan skala MMI II di Teluk Betung. BMKG pun mengingatkan hati-hati terhadap gempa bumi susulan yang mungkin terjadi.",Bencana Alam,2022
"Gunung Ibu Erupsi, Kolom Abu 1.000 Meter di Atas Puncak"," Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) melaporkan Gunung Ibu yang berada di Pulau Halmahera, Maluku Utara mengalami erupsi pada, Rabu (4/5/2022), pukul 22:43 WIT. “Terjadi erupsi G. Ibu pada hari Rabu, 04 Mei 2022, pukul 22:43 WIT dengan tinggi kolom abu teramati ± 1000 m di atas puncak (± 2325 m di atas permukaan laut),” tulis petugas PVMBG lewat laman resminya. PVMBG melaporkan Kolom abu teramati berwarna kelabu dengan intensitas tebal ke arah barat laut. “Erupsi ini terekam di seismograf dengan amplitudo maksimum 28 mm dan durasi 80 detik,” katanya. Masyarakat di sekitar Gunung Ibu dan pengunjung atau wisatawan agar tidak beraktivitas di dalam radius 2,0 km dan perluasan sektoral berjarak 3,5 km ke arah bukaan kawah di bagian utara dari kawah aktif G. Ibu. “Jika terjadi hujan abu, masyarakat yang beraktivitas diluar rumah disarankan untuk menggunakan pelindung hidung, mulut (masker) dan mata (kacamata),” imbau petugas PVMBG.",Bencana Alam,2022
"Sebaran Covid-19 Hari Ini, Sebanyak 20 Provinsi Nol Kasus"," Kasus positif Covid-19 di Tanah Air kembali bertambah. Tercatat pada Selasa 3 Mei 2022 bertambah 107 kasus dari 46.778 spesimen yang diperiksa. Sehingga akumulasi positif Covid-19 saat ini lebih dari 6 juta kasus atau sebanyak 6.047.315 kasus pada H+1 lebaran 2022. Selain itu, juga dilaporkan kasus yang sembuh dari Covid-19 pada hari ini tercatat 395 orang. Sehingga total sebanyak 5.884.059 orang sembuh. Sementara jumlah yang meninggal kembali bertambah 18 orang. Sehingga total meninggal menjadi 156.305 orang. Lebih lanjut berdasarkan laporan Kementerian Kesehatan (kemenkes) menyatakan bahwa sebanyak 20 provinsi tak ada penularan Covid-19 alias nol kasus penyebaran corona. l Data penambahan kasus positif Covid-19 di Indonesia ini dipublikasikan oleh Kementerian Kesehatan (Kemenkes) melalui laman https://www.kemkes.go.id/ juga di https://www.covid19.go.id/.",Kesehatan,2022
"Update Covid-19 pada 3 Mei 2022: 6.047.315 Positif, 5.884.059 Sembuh dan 156.305 Meninggal"," Kasus positif Covid-19 di Tanah Air kembali bertambah. Tercatat pada Selasa 3 Mei 2022 bertambah 107 kasus dari 46.778 spesimen yang diperiksa. Sehingga akumulasi positif Covid-19 saat ini lebih dari 6 juta kasus atau sebanyak 6.047.315 kasus. Selain itu, juga dilaporkan kasus yang sembuh dari Covid-19 pada hari ini tercatat 395 orang. Sehingga total sebanyak 5.884.059 orang sembuh. Sementara jumlah yang meninggal kembali bertambah 18 orang. Sehingga total meninggal menjadi 156.305 orang. Data penambahan kasus positif Covid-19 di Indonesia ini dipublikasikan oleh Kementerian Kesehatan (Kemenkes) melalui laman https://www.kemkes.go.id/ juga di https://www.covid19.go.id/.",Kesehatan,2022
Breaking News: Kasus Covid-19 Bertambah 107 pada H+1 Lebaran 2022," Kasus positif Covid-19 di Tanah Air kembali bertambah. Tercatat pada Selasa 3 Mei 2022 bertambah 107 kasus dari 46.778 spesimen yang diperiksa. Sehingga akumulasi positif Covid-19 saat ini lebih dari 6 juta kasus atau sebanyak 6.047.315 kasus. Selain itu, juga dilaporkan kasus yang sembuh dari Covid-19 pada hari ini tercatat 395 orang. Sehingga total sebanyak 5.884.059 orang sembuh. Sementara jumlah yang meninggal kembali bertambah 18 orang. Sehingga total meninggal menjadi 156.305 orang. Data penambahan kasus positif Covid-19 di Indonesia ini dipublikasikan oleh Kementerian Kesehatan (Kemenkes) melalui laman https://www.kemkes.go.id/ juga di https://www.covid19.go.id.",Kesehatan,2022
"Diduga Sakit Jiwa, Pria di Garut Pakai Cangkul Serang Tetangga dan Neneknya","GARUT - Pria diduga sakit jiwa di Limbangan, Kabupaten Garut, Jawa Barat, mengamuk hingga membuat seorang warga tewas dan satu lainnya luka berat. Pria bernama Icang (45) itu tiba-tiba menyerang tetangganya dengan cangkul di Kampung Cijolang Babakan, Desa Cijolang, Kabupaten Garut. Korban Dede Parman (40) tinggal dekat dengan rumah pelaku. Peristiwa bermula saat korban menegur anak-anak yang memukul ember karena dianggap berisik. ""Tiba-tiba muncul pelaku dan langsung memukul kepala korban dengan cangkul,"" ujar Kapolsel Limbangan, Kompol Uus, Kamis (12/5/2022). Korban pun tersungkur setelah dihantam cangkul berkali-kali. Tak lama, Iting (90), nenek dari pelaku, menghampiri untuk menghentikan perbuatan cucunya tersebut. ""Bukannya berhenti, pelaku malah menyerang neneknya juga,"" ujarnya. Karena geger, warga langsung mengamankan pelaku dan menyelamatkan kedua korban agar mendapat pertolongan ke puskesmas. Namun nahas, Dede Parman tewas karena kehilangan banyak darah akibat luka berat di bagian kepala. Sementara Iting mengalami sejumlah luka dan mengeluarkan darah dari hidung. ""Pelaku saat ini sudah diamankan di Polsek Limbangan. Dugaan sementara karena gangguan jiwa. Namun, masih perlu didalami lagi,"" ucap Kompol Uus.",Kriminal,2022
"Golkar, PAN dan PPP 'Bersatu' di Pilpres 2024"," Pertemuan antara ketua umum Golkar, PAN dan PPP memberikan sinyal untuk membangun koalisi bersama di pemilihan presiden (Pilpres) 2024 mendatang. Hal ini terungkap usai ketiga pimpinan tersebut melakukan pertemuan secara tertutup. ""Pertemuan ini agar mendorong bahwa tiga partai ini akan bekerja bersama atau bersatu,"" kata Ketua Umum DPP Partai Golkar, Airlangga Hartarto dalam jumpa persnya di Rumah Heritage Jakarta, Kamis (12/5/2022) malam. Airlangga bahkan secara gamblang menyinggung nama koalisi dalam pertemuan ini. Adapun, nama koalisi yang terbuat disebut bertiga bersatu. ""Bersatu itu sendiri adalah beringin, matahari, dan Baitullah, jadi Kakbah. Jadi pertemuan ini tentu diharapkan dengan matahari ini PAN bisa berjalan, dan pohon beringin semakin tumbuh. Dan juga pertemuan kerja sama ini adalah yang diridhoi oleh Allah SWT,"" ujarnya. Ketua Umum DPP PAN, Zulkifli Hasan mengatakan bahwa membangun bangsa Indonesia dibutuhkan kebersamaan. Dengan kebersamaan, nantinya akan ada politik gagasan yang terlahir. Dia bahkan memastikan akan ada pertemuan lanjutan. ""Mudah-mudahan ini jadi awal bagi nanti teman-teman lain bersama-sama membangun negeri merah putih yang kita cintai maju lagi,"" tuturnya.",Politik,2022
"Usai Demokrat, Airlangga Bertemu Ketum PAN dan PPP"," Ketua Umum DPP Partai Golkar, Airlangga Hartarto menggelar pertemuan dengan pimpinan partai politik (parpol). Pertemuan digelar di Rumah Heritage Jakarta, Kamis (12/5/2022) malam. Berdasarkan pantauan MNC Portal Indonesia, Airlangga bertemu Ketua Umum DPP Partai Amanat Nasional (PAN) Zulkifli Hasan dan Ketua Umum DPP Partai Persatuan Pembangunan (PPP) Suharso Monoarfa. Airlangga datang terlebih dahulu di lokasi. Ia didampingi Sekjen Golkar, Lodewijk F Paulus dan Bendahara Umumnya, Dito Ganindito. Tak berselang lama, Zulkifli Hasan tiba di lokasi sekitar pukul 18.39 WIB. Ia datang semobil bersama Asman Abnur yang juga salah satu petinggi PAN. Selanjutnya, sekitar pukul 19.05 WIB, Ketua Umum DPP PPP, Suharso Monoarfa tiba di lokasi. Suharso turut didampingi petinggi PPP Margiono. Kemudian, ketiga pimpinan parpol itu pun langsung berbincang ringan di ruang tengah rumah Heritage Jakarta. Bahkan, ketiganya juga sempat bersulang minuman. Dalam momen ini, Zulkifli Hasan sempat mengatakan soal koalisi.",Politik,2022
Polisi Tangkap Pelaku Penculikan Anak di Tanah Kusir lewat Rekaman CCTV," Pihak kepolisian telah menangkap pelaku penculikan terhadap anak berinisial KD (12) di kawasan Tanah Kusir, Pesanggrahan, Jakarta Selatan pada Rabu (11/5/2022). Polisi berhasil mendeteksi keberadaan pelaku lewat rekaman CCTV. ""Satu orang pelaku dan memang ini berdasarkan identifikasi dari CCTV yang kami temukan, baik di jalan di sekitar Pondok Aren maupun sekitar Bintaro,"" ujar Kapolres Jakarta Selatan, Kombes Budhi Herdi Susianto pada wartawan, Kamis (12/5/2022). Menurutnya, penangkapan terhadap pelaku itu berdasarkan rekaman CCTV di sejumlah titik tak jauh dari lokasi korban diculik kala itu yakni kawasan Pondok Aren hingga Bintaro. Akhirnya, polisi berhasil mengidentifikasi pelaku. Kepada polisi, kata dia, pelaku mengaku melakukan aksi penculikannya itu dengan berpura-pura sebagai aparat. Dengan begitu, dia punya alasan untuk membawa korban dengan pura-pura menegur korban yang tak memakai masker. ""Tiga anak dibawa pelaku dengan modus dia mengaku sebagai aparat lalu menegur anak-anak ini yang sedang bermain di situ. Dia katakan tidak pakai masker harus ikut,"" katanya.",Kriminal,2022
