title ,text ,subject,label
Bahaya Racun dari Nasi yang dimasak dengan Magiccom,"RACUN DARI NASI Keluarkan nasi dari rice cooker kalau sdh matang. Kalau lebih dari 5/6 jam menjadi pemicu diabetes.H Kebiasaan yang Jadi Pemicu Anak Menderita Kanker dan Diabetes Hari ini saya cukup Shock. Bagaimana tidak, karena ternyata kebiasaan yang selama ini saya anggap sepele, merupakan perbuatan berbahaya untuk anak anak saya. Istilahnya, saya sayang anak tapi saya pula yang setiap hari memberi anak racun. Dengan info ini, saya sangat berterima kasih pada sekolah Zara (anak saya yang masih TK) karena telah mendatangkan seorang konsultan kesehatan, Pak Anto dari Lembaga Konsultan Kanker Indonesia. Ia sempat menjelaskan bedanya Myom, Tumor, Kista dan Kanker. Tapi saya di artikel ini hanya ingin menceritakan ulang penjelasan Pak Anto yang membuat saya shock.BAHAYA NASI DARI MAGIC COM Ini adalah fakta pertama yang membuat saya shock. Tapi syukurlah kalimat tersebut hanya kalimat pembuka Pak Anto saja. Karena nyatanya nasi dari magic com boleh dimakan. Namun dengan syarat, tidak boleh lebih dari 6 jam di dalam magic com dengan kondisi terus terusan dihangatkan. “Karena nasi yang terus dihangatkan dalam magic com, saat lebih dari 6 jam ia akan berubah menjadi racun”, kata Pak Anto memperingatkan. Sehingga ketika memasak nasi dan sudah matang, ia menyarankan untuk mengeluarkan nasi tersebut dari magic com dan dipindahkan saja di tempat nasi. Ia melanjutkan, “Nasi yang baik adalah nasi yang dimakan saat sudah dingin, bukan nasi hangat. Karena nasi dingin memiliki kadar gula yang lebih rendah.”. Inilah mengapa sekarang banyak anak menderita diabetes. Karena mereka terbiasa makan nasi hangat dari magic com. Beda dengan orang zaman dahulu yang dimasak di langseng kemudian jika sudah matang akan diletakkan di tempat nasi. Dengan demikian nasi tidak terus menerus dihangatkan. Saya dan keluarga sering makan di luar. Jadi kadang masak nasi tapi ngga ada yang makan, so magic com jalan teruuus. Besoknya kadang nasi baru terjamah. Hm … yang jelas saya sering sek",Kesehatan,FAKE
Ariel Noah Meninggal Dunia,"Berita Duka, SeIamat JaIan Untuk SeIamanya  Ariel Noah, InnaIiIahi WainnaiIIaihirojiun Kabar Dukа",Penipuan,FAKE
Omicron Bukanlah Virus Melainkan Akibat Dari Keracunan Chemtrail Yang Disebar Di Udara,"WASPADA!! Akhir-akhir ini pesawat chemtrail sgt aktif di udara. Gejala keracunan chemtrail : Demam, badan linu, batuk, flu, diare, badan gatal-gatal, dll. Jika anda sampai keracunan jangan minum obat paracetamol. Sedia selalu norit, VCO, cuka apel, jeruk lemon, Himalayan salt, minum air Kelapa ijo. Jadi paham ya apa yg dimaksud Omicron itu bkn lah virus, tapi sebab akibat dr keracunan chemtrail yg di sebar di udara.",Kesehatan,FAKE
Video Warga Berhamburan Dampak Gempa Banten 4 Februari 2022,"Gempa Kuat Banten Hari Ini 4 Februari 2022, Warga Berhamburan !! Gempa Banten Hari Ini” “Info Gempa Terbaru Hari Ini, Jumat 4 Februaru 2022. Lokasi Gempa berada di 71 kilometer Barat Daya Bayah Banten. Arahan Dari BMKG Gempa tidak berpotensi TSUNAMI. Saran saran dari BMKG Hati-hati terhadap gempa bumi susulan yang mungkin terjadi sewaktu waktu. Demikian Info gempa banten terkini, semoga semuanya baik baik saja.",Bencana Alam,FAKE
"arbershop dengan tukang cukur wanita di Jalan Pratu Rai Madra, Kabupaten Badung, Bali","Telah dibuka..barber shop ( salon cukur rambut) alamat jln pratu rai madra..Br delod sema,kekeran…yg rambutnya panjang silahkan..anda puas kami senang..buka jam 3 sore sampe 12 mlm",Lain-lain,FAKE
Cerita One Piece Baru 9 persen Karena One Piece Akan Mencapai 10.000 Episode,"Baru-baru ini, para otaku di Jepang dikejutkan terkait wawancara yang dilakukan bersama Eiichiro Oda, yang mengatakan bahwa proyek One Piece saat ini baru 9% karena dia akan membuat One Piece sampai 10.000 Episode",Lain-lain,FAKE
Campuran Daun Pepaya dan Jahe Dapat Sembuhkan Omicron,"Obat Omicron : Ayo… disebar-luaskan ke temen2 & saudara2 semua, kalau ada yang batuk2, pilek, anosmia (tidak ada rasa penciuman) tidak usah dibawa ke dokter… Ambilkan daun Pepaya yang tua + Jahe 2 potong (secukupnya), dicuci bersih dengan air masak (karena akan dikonsumsi langsung), lalu diblender dengan air masak dan disaring, kemudian diperas kira2 menjadi setengah gelas… Kalau ada dikasih madu 1 atau 2 sendok makan, kalau terasa pahit bisa tambah 3 sendok madu, lebih baik lagi diperasin jeruk nipis… Obatnya itu saja, obat kampung mudah saja toh buatnya… Sudah terbukti banyak yang sembuh… ayo disebar-luaskan ke teman2, saudara2 kalau ada yang kurang sehat, mulut pahit, enggak mau makan, enggak bisa mencium bau-bauan (anosmia), segera diobati itu saja, enggak usah dibawa ke dokter, nanti kalau dites positip malah drop/strees… Sebarkan kebaikan ini agar daerah kita, negeri kita, Indonesia zona hijau…Salam Sehat….🙏",Kesehatan,FAKE
Cairan Pemutih Dan Sitrun Dapat Membersihkan Kerak Membandel,"siapa nih yang kamar mandinya kotor berkerak susah dibersihkan, aku punya cara ampuh untuk merontokkan kerak-kerak membandel. Cuma pakai dua bahan aja, sitrun dan cairan pemutih pakaian…",Lain-lain,FAKE
Covid-19 Hoax Karena Narasinya Sudah Ada Sebelum Covid-19 Muncul,"perasaan sdh pernah di posting tp diulang ok jgn ngeyel yg namanya kopit itu hoax 100% – hoax krn narasinya sdh ada sblm wabahnya ada – virusnya mau ada tdk ada sdh tdk valid, yg hrs dilawan pembuat onar global bkn malah sekongkol https://pubchem.ncbi.nlm.nih.gov/patent/US-2020279585-A1",Lain-lain,FAKE
Vaksin Booster Menyebabkan Manusia Bertingkah Seperti Zombie,"Inilah yang terjadi ketika seseorang menerima terlalu banyak vaksin Covid-19 dan vaksin booster. Mereka bertingkah seperti zombie, kehilangan kemampuan fisik dan mental. Untuk menemukan kebenaran, pengetahuan, bimbingan & kebijaksanaan bergabunglah dengan grup telegram kami.",Lain-lain,FAKE
Aplikasi Android untuk Scan Vaksin Covid-19 yang Terhubung Jaringan 5G,"Nama aplikasi untuk scan vucksin sesuai di gambar. Android minimal Ver.6 Sebentar lagi mereka tinggal diremote sesuai kebutuhan pemilik kepentingan… 💖 KEEP YOUR BLOOD PURE 💖Zombie Apocalypse is coming for the unconscious ones… But not to my Spiritual Family… 🥰💖🥰 Kelak ketika puncak huru hara akhir zaman tiba, pada akhirnya para Pure Blood lah yang bisa berjuang. Karena yang sudah dibooster, nano graphene nya makin stabil posisinya dalam darah dan makin siap menerima sinyal 5G (Neurotransmitter) untuk agenda tertentu sesuai kepentingan pemilik hajat. Orang-orang seperti kami yang giat memberi peringatan selalu disalahpahami… Padahal kami hanya menggugurkan kewajiban.",Lain-lain,FAKE
Hindari ! Produk Ini Bisa Menyebabkan Usus Bocor,"Bagi yang pernah mendengar istilah usus bocor, kondisi ini bukan berarti usus berlubang dan isinya keluar mencemari organ tubuh lainnya. Di dunia medis, usus bocor atau intestinal permeability merupakan kondisi saat penyerapan nutrisi dalam usus terganggu. Dalam kondisi normal, usus bertugas menyerap nutrisi dari makanan dan minuman yang kita konsumsi kemudian dibawa oleh darah ke seluruh tubuh. Namun dalam kondisi usus bocor, usus tak hanya menyerap gizi dari makanan dan minuman namun juga racun atau bakteri yang ada di dalamnya. Akibatnya, segala zat yang berbahaya itu turut tersebar ke seluruh tubuh lewat sistem peredaran darah. ada beberapa penyebab usus bocor.",Kesehatan,FAKE
"Pada Tanggal 29 & 30 Februari, Akan Diadakan Pengisian BBM Gratis di SPBU","PENGUMUMAN DIBERITAHUKAN KEPADA SELURUH PEMILIK KENDARAAN BERMOTOR, RODA DUA/RODA EMPAT.BAHWA PADA TANGGAL 29 & 30 FEBRUARY, AKAN DIADAKAN PENGISIAN BBM JENIS SOLAR,PREMIUM,PERTALITE, DAN PERTAMAX SECARA “GRATIS” DI S.P.B.U MOHON DIPERHATIKAN DAN DICATAT BENAR TANGGALNYA HANYA DUA HARI SAJA,TANGGAL 29 & 30",Penipuan,FAKE
Kartu BPJS Atau KIS Akan Dinonaktifkan Jika Tidak Digunakan Selama Setahun Terakhir,"Assalamualikum bapak, ibu , uda, uni dunsanak kami semua. Disini kami ingatkan lagi, bahwa kalau ada bapak ibu dan dunsanak yang memiliki BPJS bantuan pemerintah atau kartu KIS yang diberikan pemerintah, tolong selalu dipakai minimal 1 kali 6 bulan. Walaupun kita tidak sakit, minimal periksa kesehatan saja ke puskesmas. Karena aturan BPJS sekarang, dalam 1 tahun terakhir kartu tidak pernah dipakai, langsung di non aktifkan. Nanti kita susah lagi mengurusnya pada saat dibutuhkan. Tolong sampaikan berita ini ke dunsanak kita yang lain, yang juga menggunakan BPJS pemerintah… Semoga informasi berguna bagi kita semua",Kesehatan,FAKE
Sendok untuk Medical Check Up,"“Medical Check Up di Rumah” Tak perlu medical check up ke Rumah Sakit, cek sendiri kesehatan tubuh anda dengan cara yang sederhana. Untuk melakukan prosedur ini Anda hanya butuh waktu satu menit saja kok..! Berikut adalah langkah-langkahnya : ☆ Ambil sebuah sendok, usapkan ke seluruh permukaan lidah sehingga basah dengan air liur kamu. ☆ Masukkan sendok ke dalam kantong plastik transparan, dan letakkan di bawah cahaya terang : matahari atau lampu meja. ☆ Tunggu 1 menit ☆ Periksa sendoknya. Jika ada bau : ♡ Kuat – masalah dengan paru-paru atau perut; ♡ Manis – ini mungkin diabetes; ♡ Amonia – masalah dengan ginjal. Jika ada noda: ♧ Putih atau kuning dengan lapisan tebal – disfungsi kelenjar tiroid; ♧ Ungu – bronkitis, sirkulasi darah yang buruk, kadar kolesterol tinggi; ♧ Putih – Infeksi pernapasan ♧ Oranye – Penyakit ginjal Salam Sehat Tanpa Obat •AHSJ• New York arto is time WA",Kesehatan,FAKE
"Pilpres 2024 Dibatalkan Rakyat, Jokowi Kembali Diangkat Jadi Presiden","MENGEJUTKAN, PILPRES 2024 DIBATALKAN RAKYAT !! JOKOWI KEMBALI DIANGKAT JADI PRESIDEN!!",Politik,FAKE
Akun Facebook Bupati Sambas “Hsatono Ssos” Menawarkan Lolos CPNS Tanpa Tes,untuk masyarakat kabupaten sambas buat teman2 suadara yang sudah honor 5 tahun ke atas yang mau ikut program pengangkatan PNS lolos tampa tes dan tidak seleksi lagi segera hub mesenger saya,Penipuan,FAKE
Ular Mampu Memprediksi Gempa,Fakta Unik di Penjuru Dunia Ular mampu memprediksi gempa meskipun berjarak 75 mil dari lokasi dan 5 hari sebelum gempa itu terjadi,Mitos,FAKE
Terlihat Korban Covid-19 Tergeletak di Jalanan Ternyata Hanya Akting Belaka,"Ingat,,bulan depan akan memasuki masa² Ibadah umat Islam yang sangat dinanti. Maka akan banyak strategi para Sales Coped untuk membatasi pergerakan umat Islam untuk beribadah.",Kesehatan,FAKE
"Akun Twitter Mandiri Care, @CsMANDIRICARE",Halo bpk/ibu Mohon ma’af atas kendalah nya kamu bisa chat langsung dengan CustomerCare kami di layanan whatsapp kami di bawah ini. http://wa.me/+14146666414,Penipuan,FAKE
Panggilan Interview Kerja Diskominfo Jabar,"Penggilan Interview Dinas Komunikasi dan Informatika Provinsi Jawa Barat Sehubungan dengan dibutuhkannya karyawan/ti tambahan, maka kami mengundang anda untuk untuk mengikuti wawan Nama: Jabatan: Tenaga Teknis Tata Usaha Hari/Tanggal: Kamis, 10 Februari 2022 Pukul: 13.00 WIB Berhubung masih dalam masa pandemi, kami memohon untuk mengikuti Swab PCR. Untuk registrasi Swab dapat melakukan transfer ke Rekening Bank Permata 8528085759115513 sebesar Rp. 300.000. Dana tersebut akan kami kembalikan pada saat selesai wawancara Batas terakhir registrasi swab tanggal 09 Februari 2022 – Pukul 16:00 WIB Kami mengharapkan kehadiran Saudara/i. Pada kesempatan tersebut diharapkan agar Saudara/ i membawa semua ijazah asli dan surat-surat lain yang kami perlukan serta bukti Registrasi Swab. Kami menanti kehadiran saudara. Hormat Kami, Diskominfo Jabar Jl. Tamansari No.55, Lb. Siliwangi",Penipuan,FAKE
Mayoritas Penduduk Dunia Belum Divaksin Covid-19,"Jangan biarkan mereka membodohimu Sebagian besar populasi di dunia belum divaksin Mereka ingin kita berpikir bahwa pro vaksin lebih banyak, sebenarnya tidak Kita adalah mayoritas ingat itu... Tetap di pendirianmu",Kesehatan,FAKE
Pidato Henry Kissinger Sebut Vaksin adalah Alat Pengendali Populasi,"Begitu kawanan menerima vaksinasi paksa, permainan berakhir! Mereka akan menerima apa pun - donor darah atau organ secara paksa - demi 'kebaikan yang lebih besar'. Kita dapat memodifikasi genetika anak-anak dan mensterilkan mereka - untuk 'kebaikan yang lebih besar'. Kendalikan pikiran domba dan Anda akan mengendalikan kawanannya. Para pembuat vaksin akan menghasilkan miliaran dolar, dan banyak dari Anda yang ada di ruangan ini adalah investor. Ini adalah kesepakatan yang saling menguntungkan! Kami mengurangi kawanan dan kawanan membayar kami untuk menyediakan layanan pemusnahan. Sekarang, makan siang apa, ya?",Internasional,FAKE
Garam dan Air Kelapa dapat Hilangkan Vaksin di Dalam Tubuh,"Jika anda ragu dan ingin menghilangkan vaksin yg sdh masuk ke tubuh …. ALHAMDULILLAH. Sekarang ada penangkal/ menetralisir vaksin itu. SILAHKAN DICOBA RAMUAN INI YAKIN LAH,,SYARAT. 1.BASMALLAH,. 2.BACA SHOLAWAT NABI, 3.BACA ALFATIHAH INI RAMUAN NYA* “GARAM LAUT” DAN AIR KELAPA MUDA tapi bukan Garam Dapur. *Biasa disebut Garam Krosok (karungan). *- 1/2 Sendok makan Garam* – SeGelas Air Kelapa Muda.kemudian keduanya diaduk. Tunggu sampai mengendap, baru diminum. *2 X Sehari (pagi + malam), selama seminggu *Ditambah “Bekam” lebih bagus lagi *IN SYAA ALLAH… VAKSIN yang bersarang itu lenyap,",Mitos,FAKE
Makanan Kaleng Mengandung Virus HIV Aids,"ASSALAMUALAIKUN. InnaLillahi wa Inna Illaihi roji’un Assalammu’alaikum Wr Wb Breaking News : Meneruskan info dr Ibu Dubes KBRI KL Tolong beritahu adek2, suami, isteri dan semua teman2 Perhatian ; Mulai saat ini jangan makan makanan kaleng ,terutama buah2an , khususnya produksi Thailand. Karena di negara itu ada kira2 200 orang pengidap aids kerja di pabrik kalengan, dan mereka masukkan darah mereka ke dalam kalengan2 itu , dan saat ini masalah tersebut telah diketahui DepKes Thailand sehingga kaleng2an tersebut telah banyak di sita ttpi lebih banyak yg sdh terlajur diekspor. Contoh ; Lecy , Rambutan , Lengkeng , Mangga Puding dll. Setelah terima ini cepat kirim ke saudar2 n teman2 semua. Agar tidak konsumsi kalengan apapun…… Demi keselamatan kita semua. Info dr ibu dubes KBRI (Rita Toisuta Arifson Kementrian Kesehatan RI). Simak Beritanya :http://health.liputan6.hb/read/678535 {semoga bermanfaat}. Mohon bantu share ya..🙏🙏 [ ‼️‼️WARNING‼️‼️ Tolong disebar luas kan Mohon ijin info Ikatan Dokter Indonesia (IDI), menginformasikan bahwa saat ini sedang ada wabah Pengerasan Otak (Kanker Otak), Diabetes dan Pengerasan Sumsum Tulang Belakang (Mematikan sumsum tulang belakang). Untuk itu, hindarilah minuman sbb: 👉1. Extra Joss, 👉2. M-150, 👉3. Kopi Susu Gelas (Granita), 👉4. Kiranti, 👉5. Krating Daeng, 👉6. Hemaviton, 👉7. Neo Hemaviton, 👉8. Marimas, 👉9. Segar Sari shachet, 👉10. Frutillo, 👉11. Pop Ice, 👉12. Segar Dingin Vit. C, 👉13. Okky Jelly Drink, 👉14. Inaco, 👉15. Gatorade, 👉16. Nabati, 👉17. Adem Sari, 👉18. Naturade Gold, 👉19. Aqua Splash Fruit. Karena ke-19 minuman tsb mengandung ASPARTAME (lebih keras dr biang gula) racun yg menyebabkan diabetes, v otak, dan mematikan sumsum tulang. Info: RS Fatmawati , RSCM , RS Siloam , All RS Nara sumber : Dr. H. Ismuhadi, MPH Mohon dishare, sayangi keluarga anda.",Kesehatan,FAKE
"Gambar artikel Kompas Berjudul “Kapolda Jateng : Kami menahan 64 orang aksi radikalis anarkis warga Wadas purworejo, yang ganggu proyek PT. Beijing Xi Wen”","Kapolda Jateng : Kami menahan 64 orang aksi radikalis anarkis warga Wadas purworejo, yang ganggu proyek PT. Beijing Xi Wen  Tidak ada toleransi bagi warga Wadas radikalis anarkis",Pemerintahan,FAKE
Seorang Petugas PLN di Nguling Pasuran Tersetrum dan Terbakar di Tiang Listrik,Petugas pln kesetrum,Lain-lain,FAKE
"Diadakan penertiban makam di TPU Karet Bivak, Jakarta Pusat","Temen2 yg punya makam keluarga di tpu karet, tolong di urus surat2 nya,krn mau ada penertiban makam2 yg gk di urus surat nya, mau di ratain dan di berikan kepada jenazah2 yg baru…Info saya dpt dr kepala TPU karet bivak, yg kebetulan kawan saya",Lain-lain,FAKE
Ashanty Meninggal Dunia,"Berita Duka, SeIamat JaIan Untuk SeIamanya  Ashanty, InnaIiIahi WainnaiIIaihirojiun Kabar Dukа Menyelimuti",Lain-lain,FAKE
"Guru cantik (33) p3rkos4 siswanya (16) berkali-kali Dirumah, dimobil dan ditempat parkir. Bahkan sempat membuat video. Siswa masih polos, orang tua melapor tidak terima.","Melansir ABC News, Kamis (13/12/2018), Sonia Ruth M (33) mengaku bersalah telah mengeksploitasi secara seksual muridnya pada bulan September. Dalam persidangan disebutkan Sonia telah merayu murid pria berusia 16 tahun sebelum mengajaknya berhubungan seks beberapa kali termasuk di rumahnya, di rumah keluarganya, dan di tempat-tempat umum termasuk di dalam lift dan di tempat parkir. Hakim Liesl Chapman mengatakan Sonia sering minum alkohol dan mengisap rokok dan ganja dengan korban. Ia pun membelikannya hadiah-hadiah mahal. ""Mengingat apa yang Anda lakukan dan cara Anda melakukannya, jelas bagi saya bahwa Anda tidak bisa berpikir jernih,"" kata Hakim Liesl. Hakim juga mengatakan tindakan Sonia telah berdampak buruk pada korban dan keluarganya. ""Ibu korban mengatakan ia tidak mengasihani Anda karena Anda adalah perempuan dewasa, seorang guru, seorang ibu dan seorang istri yang katanya telah memanipulasi emosi anak laki-lakinya untuk memenuhi kebutuhan sendiri yang egois,"" katanya. ""Perilaku Anda telah membuat warga marah besar. Perilaku Anda manipulatif dan tidak bisa dimaafkan. Anda melanggar kepercayaannya sebagai seorang guru, Anda juga melanggar kepercayaan orang tua dan saudara kandungnya ... Anda melanggar kepercayaan atasan Anda, Anda melanggar kepercayaan dari komunitas sekolah."" Mimpi murid jadi 'hancur' dan 'dihilangkan' Selama sidang pra-vonis, pengadilan mendengar pernyataan soal dampak emosional dari korban dan orang tuanya. Ibu korban mengatakan kepada pengadilan jika Sonia telah meminta nomor ponsel putranya dengan dalih untuk membantu pekerjaan sekolahnya. Ia mengaku Sonia telah mengeksploitasi putranya dan memanfaatkan kepolosannya. ""Ia pernah tidak pulang ke rumah selama berhari-hari. Saya tidak tahu di mana dia tidur atau dengan siapa dia, apakah dia aman, atau tidak,"" katanya. ""Ketika ia mencoba pulang, Sonia membelikannya pakaian dan hadiah yang mahal agar ia tidak punya alasan selain tinggal bersamanya."" Dalam pengadilan juga disebutkan Sonia telah mengirim pesan teks seksual kepada korban dan bahwa DNA-nya ditemukan di seprai di rumah di mana ia tinggal bersama suaminya dan anak-anaknya yang masih kecil. Dalam sebuah pernyataan yang dibacakan ke pengadilan, korban mengatakan dia merasa malu dengan apa yang terjadi dan merasa kehilangan hidupnya dalam dua tahun terakhir. ""Mimpi saya hancur dan dihilangkan dari saya ... dan sekarang bisa melihat bagaimana saya benar-benar dimanfaatkan,"" katanya. Sonia merupakan seorang mantan guru di sebuah sekolah menengah bergengsi di Adelaide, Australia Selatan dipenjara selama dua tahun, karena telah mengeksploitasi salah satu muridnya secara seksual.",Kriminal,FAKE
Bentuk Virus Omicron Seperti Lambang Nazi,Virus omnicron di lihat dri microscop Zionist Nazi /swastika lambang dajjal,Agama,FAKE
Imam Masjid di Arab Saudi Dijatuhkan Secara Paksa Karena Mengkritik Pemerintah,"Tragedi KHOTBAH JUMAT” “Imam masjid di Arab Saudi setelah mengatakan bahwa saat ini dalam hal agama pemerintah telah GAGAL dalam pemerintahannya, pemerintah sekarang telah menjadi Agen Amerika dan Israel” ""Setelah berbicara langsung, petugas menurunkannya secara paksa dari mimbar dan menjatuhkan hukuman gantung” “Juga di Arab Saudi telah dibuat undang-undang bahwa ketika para imam masjid-masjid haram (IN MEKAH) dan di Madinah menyampaikan hak-2 (TRUTH) mereka untuk mengkritik pemerintah maka mereka akan ditangguhkan (DIHUKUM MATI)",Agama,FAKE
