title ,text,subject,date
homo & lesbi sudah dilindungi hukum & UU,"Kumpulan homoseks & lesbi beraksi, menuntut agar mereka bebas menebar kemungkaran di bumi wali, Indonesia pertiwi… Mereka berkampanye di hari perempuan, menuntut agar kemungkaran mereka dilindungi hukum & perundang2an. Dengan gagahnya mereka bentangkan spanduk menuntut hak berekspresi. Berteriak lantang seolah-olah minta izin tanpa peduli: “Pak kyai, Habaib, Ustadz-ustadz dan semua tokoh Lain-lain yang dihormati… Ijinkan kami melakukan yang kami sukai, meskipun kalian tidak menyukai”. Mereka tidak lagi takut kampanye homo secara terbuka di ruang publik & beraksi iring-iringan Walaupun tidak jauh dari kantor-kantor keLain-lainan, ormas Islam, simbol-simbol kenegaraan yang dibangun dengan darah syuhada yang bertetesan. Mungkin mereka menganggap Ustadz-ustadz & segala ormas cuma pintar ceramah & khutbah Mereka juga mungkin meremehkan kemampuan Ustadz-ustadz bertungkus lumus menyusun program-program pembangunan moral yang mereka khutbahkan & beranggapan bahwa Ustadz-ustadz itu cuma CARE dengan Lain-lain kepemimpinan, dikira kalau Indonesia presidennya si A atau si B, semua masalah beres. Atau mereka pikir kalau umat Islam ada yang kaya & berjiwa sosial, paling2 cuma untuk bangun mesjid, mengumrohkan orang atau untuk kegiatan Lain-lain…..” Cucu-cucuku… Itulah kondisi Indonesia di tahun 2019… Padahal kala itu di tahun 2019, geliat keislaman bangsa Indonesia sedang bergerak memuncak, Ada gerakan hijrah, Aksi damai 212, Gerakan pejuang subuh,Dan banyak lagi Da’i-dai muda yang mendalam ilmu Lain-lainnya, menarik penyampaiannya.. Tapi kenapa justru kaum homo saat itu berani beraksi terbuka? Itu Pekerjaan Rumah buat kamu pikirkan, Cu.. Maka jangan heran di tahun 2019 ini, meskipun Indonesia itu mayoritasnya masih Muslim, Tapi sekarang ini kelompok homo & lesbi sudah dilindungi hukum & UU. Mereka bebas mengekspresikan kemungkaran di ruang publik.. Bahkan orang yg menasehati mereka, terancam dengan delik pidana, Demikian juga Ustadz-ustadz yang menjelaskan tafsir ayat kaum Nabi Luth pun sudah mulai takut, sembunyi-sembunyi… Ini persis di jaman kakek dulu, ketika kampanye deradikalisasi dan anti terorisme ditebar serentak, maka tidak banyak Ustadz-ustadz yang berani menjelaskan masalah jihad. Mereka takut dibilang pro teroris. Padahal tidak ada hubungannya antara terorisme dan konsep jihad.. (dongeng pengantar tidur untuk cucu2 kita kelak https://rmol.co/amp/2018/03/08/329848/Stop-Persekusi-LGBT-Jadi-Tuntutan-Aksi-Hari-Perempuan-Internasional-“.",Lain-lain,2019
Maklumat Masyayikh Ponpes Lirboyo Dukung Prabowo – Sandi,"Na’udzubillahi mindzalik  #copas Dr. Henri Salahudin Direktur Eksekutif INSISTS (Institute for the Study of Islamic Thought and Civilizations) KETIKA GENDERANG PERANG ITU DITABUH MAKLUMAT MASYAYIKH PONDOK PESANTREN LIRBOYO KOTA KEDIRI JAWA TIMUR BISMILLAHIRROHMANIRROHIM Dengan senantiasa memohon rahmat, taufiq dan ridlo Allah SWT., Masyayikh Pondok Pesantren Lirboyo menginstruksikan kepada santri & alumni untuk; 1. Menggunakan hak pilihnya dalam Pemilu 2019; 2. Menciptakan Pemilu yang aman, damai dan beradab; 3. Memilih pasangan calon Presiden dan Wakil Presiden Nomor Urut 02 Prabowo Subianto dan Sandiaga UnoHasil Ij’tima Ulama Lirboyo, 12 Maret 2019 Pengasuh Pondok Pesantren Lirboyo KH. M. Anwar. Mansher Ketua Umum Pengurus Pusat Himpunan Alumni Santri Lirboyo (HIMASAL) KH. Abdulloh Kafabihi Mahrus” posting akun Facebook Arief Wicaksono.”",Lain-lain,2019
Kwik Kian Gie Minta KPK Selidiki Apel Kebangsaan Pemprov Jateng,"“Menurut sy acara seperti ini untuk apa, mnfaatnya apa bagi rkyat Yg jelas acara sperti ini mnghambur2kn uang rakyat Baiknya di gunakn untk korban2 bncana yg terbukti mmbutuhkan bantuan Awas Berujung Kampanye @KPK_RI mohon selidiki”",Lain-lain,2019
PLN Benar-benar tak punya malu dan etika,"PLN merupakan BUMN, perusahaan milik negara dan mencari pendapatan bagi negara. Pegawainya mau mendukung siapapun boleh saja tapi harusnya tidak dilakukan sewaktu bekerja. Apalagi dia sedang menjalankan pekerjaan dari program pemerintah sekarang dan malah mendukung Capres petahana. Benar-benar tak punya malu dan etika. Silahkan PLN telusuri siapa dia. Beginikah cara sosialisasi PLN (Kanan, : seorang manager PLN Kramat Jati jakarta berinisial H telp 081287171***) . Silahkan diklarifikasi kebenarannya….",Lain-lain,2019
Cawapres Sandiaga Uno Berfoto dengan Romi yang Berada di Dalam Sel Penjara,"Ada yg ngaku berteman ama ahok,tapi gak pernah jenguk ahok kedlm selnya.Skrg ngaku berteman ama Romi,kok juga blm menjenguk Romi sih ? Dibohongi satu kali itu rasanya sakit sekali,tapi rela dibohongi 2 kali itu hanya org gila yg kuat.Dan saya bukan org kuat,silakan kalian saja yah ?,",Lain-lain,2019
surat kabar luar negeri memberitakan jokowi tukang ngibul,Horeeee akhirnya….surat kabar luar negeri memberitakan “jokowi tukang ngibul” sadissss…😂😂😂 cebong berani komen kagak ya😆😃😉😉😉 #INAelectionObserverSOS #2019PrabowoPresidenRI,Lain-lain,2019
BELUM WAKTUNYA SURAT SUARA PENCOBLOSAN SUDAH BERTEBARAN,HEBAT KECURANGAN KPU DAN REZIM PKI JOKOWI INI… BELUM WAKTUNYA SURAT SUARA PENCOBLOSAN SUDAH BERTEBARAN DAN DI MILIKI TKI DAN WARGA… SURAT SUARAPUN SUDAH SAMPAI KE TAIWAN DAN HONGKONG …. INI KECURANGNGAN NYATA ATAS KERJA SAMA PEMERINTWH DAN KPU…,Lain-lain,2019
Pakistan-Day: Pesawat-pesawat PAF menciptakan formasi yang indah dari nama Allah di langit,"Islamabad, 23 Maret (TNS): Menjelang Hari Pakistan, pesawat-pesawat Angkatan Udara Pakistan menciptakan formasi yang indah dari nama Allah di atas langit Islamabad. Hari Pakistan ke-78 dirayakan pada hari Jumat dengan semangat tradisional dan semangat untuk menandai resolusi Lahore menuntut tanah air yang terpisah untuk Muslim di Asia Selatan. Acara utama untuk memperingati hari nasional yang diadakan di tanah parade di mana pasukan berbaris lewat sementara jet tempur menyajikan masa lalu terbang. Pelampung yang menggambarkan budaya dari berbagai daerah juga ditampilkan pada kesempatan itu. Perdana Menteri Shahid Khaqan Abbasi, Menteri Pertahanan Khurran Dastgir, ketiga kepala dinas dan pejabat tinggi lainnya juga menyaksikan pawai tersebut. Presiden Sri Lanka Maithripala Yapa Sirisena berpartisipasi dalam acara tersebut sebagai tamu istimewa sementara delegasi dari Turki, Malaysia, UEA, Arab Saudi dan Cina juga menyaksikan pawai tersebut.”",Internasional,2019
Untuk mengalahkan virus korona adalah mengambil lebih banyak makanan alkali yang berada di atas tingkat pH virus,"Ini untuk memberi tahu kami semua bahwa pH untuk virus korona bervariasi dari 5,5 hingga 8,5. Yang perlu kita lakukan, untuk mengalahkan virus korona adalah mengambil lebih banyak makanan alkali yang berada di atas tingkat pH virus. Beberapa di antaranya adalah:* Lemon – 9,9 pH * * Kapur – 8.2pH * * Alpukat – 15,6pH * * Bawang Putih – 13,2pH * * Mangga – 8.7pH * * Tangerine – 8.5pH * * Nanas – 12,7pH * * Dandelion – 22,7pH * * Jeruk – 9.2pH",Kesehatan,2020
Cina mentargetkan 100 jt penduduk indonesia mati melalui vaksin cina,Hati hati vaksin bisa mwmbunuh jiwa. Cina mentargetkan 100 jt penduduk indonesia mati melalui vaksin cina. Jangan ada yg mao divaksin. Biar cina bangkrut ini bisnis WHO. Yahudi nasoroh cina. Yg jadi tujuan umat islam. Kita wajib waspada. Negara di Rezim jokowi jadi amburadul. Lengserkan jokowi pemimpin keblingeerrrr.,Kesehatan,2020
PT Telkom Indonesia Berikan 100GB Data Internet Untuk Pengguna,"Dapatkan Data Intrnet 100GB tanpa Isi Ulang✌🏽 Untuk memberikan pengalaman layanan Internet yang lebih baik kepada pengguna, penyelenggara (PT. TELKOM INDONESIA ) memberikan 100 GB data Internet untuk pengguna. Menerima instruksi:( Pontianak) Setiap nomor telepon hanya dapat diklaim sekali.✌🏽Tidak ada biaya yang akan dikenakan untuk acara ini.✌🏽Rencana kegiatan itu nyata dan efektif. Batas waktu: 2020-11-1Klik tautan di bawah ini untuk memeriksa apakah kota Anda ada di daftar pilihan kami. Dapatkan sekarang DI SINItoko-4[dot]vip/2TZf?th=8302044s2″",Lain-lain,2020
Bank Indonesia Bagi Hadiah Langsung Transfer ke Rekening Pribadi,PROPOSAL SURAT PENCAIRAN DANA (1)    JIKA HADIAH SUDAH DI TRANSFER LENGSUNG KE NOMOR REKENING ANDA NAMUN DANA TERSEBUT BELUM BISA DICEK DAN DITARIK APABILA BELUM MELAKSANAKAN SYARAT DAN KETENTUAN BANK INDONESIA & OTOMATIS OTORITAS JASA KEUANGAN (OJK)YAITU PEMBAYARAN BIAYA PENANDA TANGANAN PROPOSAL SURAT PENCAIRAN DANA DARI BANK INDONESIA SEBESAR (Rp.4.750.000)– DAN PERLU KAMI JELASKAN BAHWA APABILA SYARAT INI TIDAK DAPAT DILAKSANAKAN MAKA PROSES PENCAIRAN DANA AKAN DITUNDA DAN DILANJUTKAN DENGAN PENARIKAN DANA DARI REKENING TABUNGAN ANDA. (2)    KEGUNAAN DANA TERSEBUT Rp.4.750.000 UNTUK JAMINAN PENGESAHAN PROPOSAL SURAT PENCAIRAN DANA OLEH BANK INDONESIA DAN OTORITAS JASA KEUANGAN (OJK) DAN JANGAN DIKHAWATIRKAN DANA TERSEBUT AKAN DIKEMBALIKAN BERSAMA DANA HADIAH ANDA. TERIMA KASIH!!!,Lain-lain,2020
Lingkaran Merah Pada Tabung Gas LPG Berfungsi Sebagai Penanda Kebocoran,"Sebagian Orang Mungkin Tidak Tau, Termasuk sy yg baru tau skrg😁Penting!!!Khususnya bagi ibu ibu yang gak bisa lepas dari urusan dapur… Selama ini saya belum tau dan baru tau sekarang kalau fungsi lingkaran Merah Pada Tabung Gas Mungkin Anda mengira lingakran merah yang terdapat di tengah tabung LPJ itu hanya variasi warna saja atau desain warna tabung saja. Jika dugaan anda seperti itu jawabannya salah besar ! Lingkaran merah itu memiliki fungsi yang penting bagi penggunaan LPJ , lingkaran merah itu berfungsi untuk rambu rambu menandakan ledakan. Bagaimana cara kerjanya? Simak penjelasan berikut :Bila pada saat anda memasak terjadi kebocoran gas dan api keluar dari selang yang bocor yang perlu dilakukan adalah melihat lingkaran merah tersebut, jika lingkaran merah tersebut masih berwarna merah berarti tabung itu masih aman untuk dilepas regulatornya saat terjadi kebocoran gas untuk mematikan daya apinya, namun sebaliknya jika lingkaran merah itu sudah berubah warna menjadi warna hitam berarti tabung LPJ sudah tidak aman, dan anda harus cepat-cepat menyelamatkan diri karena tabung dalam kondisi status berbahaya. Nah seperti itulah fungsi lingkaran merah pada tabung LPJ yang dibuat oleh pertamina untuk keamanan penguuna.Semoga Bermanfaat 🙏",Lain-lain,2020
Waspada Penculikan Anak-Anak Berumur 1-12 Tahun,PERHATIAN !!! Waspada ada Penculik Anak-anak yang berumur 1-12 tahun. Bapak-bapak Ibu-ibu Harus Menjaga Anak kita dengan hati-hati. Penculik sedang ada dalam kampung-kampung dan dia menyamar sebagai: – Penjual– Om Telolet– Orang Gil– Ibu Hamil– Pengemis– Dll Tolong disebarkanTerima Kasih,Kriminal,2020
razia yang pakai masker scuba kena swab dan denda,Gk gawe masker di denda. Gawe masker pun di tentukan. Pokok laaak maskeran lak yhowes seh. Apa2 di denda. Wess cari uang susah ne masyaallah sek kate di denda2 segala. Lok eddep. Bulak rukem depan sekolahan triguna seng gae masker scuba mending puter balik ganti masker SNI daripada knek swab n denda.,Kesehatan,2020
Arahan Kapolres Simalungun Meniadakan Perizinan Administrasi Pesta/Hiburan,"Mohon disebarkan kepada keluarga, saudra dan warga masyarakat” PENGUMUMAN Sesuai arahan Bapak Kapolres Simalungun terkait HIMBAUAN PEMERINTAH & Ops Yustisi POLRI (dalam rangka Upaya Percepatan Menghentikan Penyebaran Virus COVID-19) Seluruh Administrasi yang Berhubungan dengan PESTA DITIADAKAN Diulangi PESTA/IJIN HIBURAN DITIADAKAN MOHON disebarkan kepada seluruh warga masyarakat di Nagori masing-maisng Terimakasih 🤝🤝🤝",Lain-lain,2020
Surat Pemprov Jawa Barat Minta Dana untuk Pengamanan Pilkada 2020,"GUBERNUR JAWA BARAT Bandung 28 September 2020 Nomer 110/808/2.1-BKD Sitat: Penting dan Segera Lampiran 1 satu Permohonan Bantuan Dana Pengamanan Pelaksanaan Pilkada 2020 Salam Sejahtera Dalam angka pelaksanaan Pemilihan Kepala Daerah (PILKADA) 2020. Permerintan Provinsi Jawa Barat (Jabar) melalui APBD telah mengalokasikan anggaran untuk pengamanan pelaksanaan. Dalam NPHD yang sudah ditandatangani untuk penyelenggaraan Pilkada terdapat kekurangan dana dari nilai anggaran yang sudah disepakati. Maka dengan ini dihimbau kepada seluruh perusahaan yang ada di JABAR dapat berpartisipasi dalam pembantuan dana. Hal tersebut dapat diteruskan ke masing-masing pimpinan direksi perusahaan dengan memperhatikan hal-hal berikut: 1. Menginformasikan rekening donasi ke seluruh pimpinan perusahaan. Bank: MANDIRI Nama Rekening: Andri Akbar Putra Nomor Rekening: 182-00-0387119-1 2. Bantuan yang sudah terealisasi harap dilaporkan kepada Sekretariat daerah JABAR beserta bukti pengiriman untuk diakumulasikan dan diteruskan ke beberapa bidang pelaksan, paling lambat 9 Oktober 2020. 3. Bukti pengiriman dalam bentuk photo terang dan terbaca dan dapat dikirimkan ke Sdra Andi Akbar P Email: aputra.4747@gmail.com (No. Hp 081213781229) Demikian disampaikan untuk dilaksanakan sebagai misalnya. Dikeluarkan di Bandung Pada tanggal 28 September 2020 Gubernur, Jawa Barat Ridwan Kamil. Tembusan: 1. Menteri dalam negeri RI 2. Ketua DPRD Provinsi Jawa Barat 3. Kepala Kepolisian Daerah Provinsi Jawab Barat",Lain-lain,2020
"dua orang ini tiba tiba nyobek2 Qur’an dan Kitab dan sejadah di gunting, ketahuan sama santri","aru saja terjadi di kampung susukan bojong parungkuda, Kabupaten Sukabumi. Cari-cari Ustad, dan ditanya keperluan nya malah ngotot dan ngajak berantem. Dan dua orang ini tiba tiba nyobek2 Qur’an dan Kitab dan sejadah di gunting, ketahuan sama santri. Ujung2nya diHakimi. Waspada. Jaga Ulama dan Habaib",Lain-lain,2020
Pesan Berantai Undian Berhadiah PT Pertamina,Selamat anda mendapatkan HADIAH Dari PT. PERTAMINA Dengan kode PIN (385ua27) U/info Lebih lanjut cek;http://bit [dot] ly/undian,Lain-lain,2020
Surat Edaran MUI tentang Rapid Test bagi Para Tokoh Lain-lain Islam,"MAJELIS ULAMA INDONESIA Jalan Proklamasi No.51, Menteng, Jakarta Pusat Hal : Seruan Siaga 1 PEMBERITAHUAN Assalamu a’laikum Warahmatulahi Wabarakatuh Kami selaku Sekertaris Majelis Ulama Indonesia (MUI) Pusat. Dengan ini menyerukan kepada seluruh MUI Propinsi, Kabupaten, dan Kota Agar berhati-hati dan Waspada dengan di adakannya Rapid Test Covid – 19 terhadap para Ulama, Kyai, dan Ustadz di seluruh Indonesia. Kami serukan bahwa rencana Test Corona ini adalah modus operandi dari Pki atas perintah Negara Komunis China untuk menghabisi para tokoh Lain-lain Islam baik di Indonesia maupun di Negara muslim lain. Oleh karena itu kita akan tolak niat mereka yang kelihatan baik. Tapi di dalamnya ada misi yang sangat jahat dan licik!” […] (narasi dilanjutkan di bagian Catatan setelah Referensi)",Kesehatan,2020
Partai Demokrasi Indonesia Perjuangan Dihuni Gerombolan PKI,Perhatikan…!!! Putih yg hanya dimoncong melambangkan kata” manis yg menarik simpati dgn janji” yg tanpa realisasi..mata merah memancarkan kesadisan dan kebrutalan yg tiada peri..tubuh hitam menyelimuti layakx kegelapan malam yg menyeramkan.. TUGAS KITA MENYAMPEKAN INI PARTAI DIHUNI GEROMBOLAN PKI KLAU ANDA WARAS JANGAN DIPILIH,Lain-lain,2020
Surat Gubernur Kaltara Meminta Bantuan Dana Pengamanan Pelaksanaan Pilkada Kaltara 2020,"GUBERNUR KALIMANTAN UTARA Tanjung Selor 28 September 2020 Nomer 110/806/2.1-BKD Sifat: Penting dan Segera Lampiran: 1 (satu) Perihal: Permohonan Dana Pengamanan Pelaksanaaan Pilkada Yth. Kepala Pimpinan/Direksi Perusahaan BUMN/BUMD Se-KALTARA Salam Sejahtera Dalam rangka pelaksanaan Pemilihan Kepala Daerah (PILKADA) 2020 Pemerintah Provinsi Kalimantan Utara (Kaltara) melalui APBD telah mengalokasikan anggaran untuk pengamanan pelaksanaan. Dalam NPHD yang sudah ditandatangani untuk penyelenggaraan Pikada terdapatkekurangan dana dan nilai angaran yang sudah disepakati. Maka dengan ini dihimbau kepada seluruh perusahaan yang ada di KAL TARA untuk berpartisipasi dalam perbantuan dana. Hal tersebut akan ke masing-masing pimpinan direksi perusahaan dengan memperhatikan hal-hal sebagai berikut 1. Menginformasikan rekening donasi ke seluruh pimpinan perusahaan 2. Bank MandiriNama Rekening Andi Akbar PutraNo Rekening 182-000-387-1191 3. Bantuan yang sudah terealisasi harap dilaporakan kepada Sekretaris daerah KALTARA beserta bukti pengirimannya untuk diakumulasikan dan diteruskan ke beberapa bidang pelaksana paling lambat tanggal 9 Oktober 2020 4. Bukti Penginman dalam bentuk photo (terang dan terbaca) dapat ke Sdr, Andi Akbar Putra_Email 45 com/pimprovkaltara@gmail.com_(Nomer 081213781226Demikian disampaikan untuk dilaksanakan sebagaimana mestinya, terima kasihDikeluarkan di Tanjung Selor Pada Tanggal 28/9/2020 Gubernur Kalimantan Utara, Dr. H. Irianto Lambrie Tembusan 1. Menteri Dalam Negeri RI 2. Ketua DPRD Provinsi Kaltara Tanjung Selor 3. Kepala Kepolisian Daerah Provinsi Kaltara di Tanjung Selor",Lain-lain,2020
Pengumuman Beasiswa Covid-19 Rp4 Juta dari STMIK Royal Kisaran Melalui SMS,"Ass..Mlam, Ini Bpk Dr.H.Saleh Malawat (Ket STMIK Royal) DGN Adanya SRT Ristekdikti-STMIK Pd MusimCovid19 Perihal Pnerimaan Beasiswa COVID Rp4 jt.Ditujukan Kpd Yth :Muh Fakhuroji(Pserta PKKMB)No Regist 019747Penerimaan DanaBeasiswa KOVID-19Usul STMIK RoyalProses Pencairan",Lain-lain,2020
Selembaran Berisi Informasi Daun Teh Tiek Kwan Im Mengandung Obat Bius,Bagi anda mulai sekarang harus hati2 klau ada sales menjual teh wanggi klau di suruh cium baunya wanggi jgan mau dlm teh itu ada obat bius nya klau di cium pingsan bisa jdi keprampokan ini udah ada yg terjadi bagi masarakat sp2h desa karang sari harus waspada hati hati di rumah banyak orang penipu dan perampok waspadalah di thn 2020 banyak penjahat keliaran di desa desa,Kesehatan,2020
Surat Permohonan Dana Pemprov DKI untuk Pengamanan Pilkada 2020,"GUBERNUR DAERAH KHUSUS IBU KOTA JAKARTA Bandung 28 September 2020 Nomer 110/808/2.1-BKD Sitat: Penting dan Segera Lampiran 1 (satu) eksemplar Permohonan Bantuan Dana Pengamanan Pelaksanaan Pilkada 2020 Dalam angka pelaksanaan Pemilihan Kepala Daerah (PILKADA) 2020. Permerintan Provinsi DKI Jakarta melalui APBD telah mengalokasikan anggaran untuk pengamanan pelaksanaan. Dalam NPHD yang sudah ditandatangani untuk penyelenggaraan Pilkada terdapat kekurangan dana dari nilai anggaran yang sudah disepakati. Maka dengan ini dihimbau kepada seluruh perusahaan yang ada di Daerah Khusus IbuKota Jakarta dapat berpartisipasi dalam pembantuan dana. Hal tersebut dapat diteruskan ke masing-masing pimpinan direksi perusahaan dengan memperhatikan hal-hal berikut: 1. Menginformasikan rekening donasi ke seluruh pimpinan perusahaan. Bank: MANDIRI Nama Rekening: – omor Rekening: – 2. Bantuan yang sudah terealisasi harap dilaporkan kepada Sekretariat DKI JAKARTA beserta bukti pengiriman untuk diakumulasikan dan diteruskan ke beberapa bidang pelaksan, paling lambat 9 Oktober 2020. 3. Bukti pengiriman dalam bentuk photo terang dan terbaca dan dapat dikirimkan ke Sdra Andi Akbar P Email: info.pimprov.dki09@gmail.com (No. Hp 081213781226) Jakarta Di Buat pada ada tanggal 28 September 2020 Gubernur, Daerah Khusus Ibu Kota Jakarta Anies Rasyid Baswedan",Lain-lain,2020
PENGUMUMAN RENCANA PEMBLOKIRAN MEDIA SOSIAL OLEH KEMKOMINFO!,"PENGUMUMAN RENCANA PEMBLOKIRAN MEDIA SOSIAL OLEH KEMKOMINFO! Malam ini sudah ada instruksi untuk para pegawai Security Operation Center (SOC-AIS) Kemkominfo agar standby di lantai 8 untuk melakukan kembali aksi pemblokiran media sosial terkait gejolak Lain-lain yg terjadi akibat protes UU Omnibus Law. Beberapa media sosial yg akan jadi target adalah WhatsApp, Facebook, Instagram, Twitter, TikTok, dll. Salah satu gejala yg akan terjadi jika pemblokiran dijalankan adalah sulit untuk upload gambar dan video lewat media sosial",Lain-lain,2020
"Langkah untuk mendaftar Prakerja, Kunjungi situs prakerja[dot]vip","Apa ini benar? _Daftar Prakerja Sekarang_* Dapatkan bantuan sebesar *600.000* dari pemerintah lewat program prakerja Kartu Prakerja adalah program *pengembangan kompetensi berupa bantuan biaya* yang ditujukan untuk pencari kerja, pekerja ter-PHK atau pekerja yang membutuhkan peningkatan kompetensi. Bantuan akan dikirim setiap bulan selama program ini berjalan Langkah untuk mendaftar Prakerja. Kunjungi situs https://prakerja[dot]vip. Isi formulir data diri. Anda akan mendapatkan pemberitahuan melalui email/nomor hp. Bantuan akan dikirim melalui rekening bank_harap bagikan pesan ini kepada kerabat yang membutuhkan_  https://prakerja[dot]vip",Lain-lain,2020
Pesan Whatsapp Razia STNK di Seluruh Wilayah Indonesia,"Menginformasikan Bahwa Besuk Hari Rabu Tanggasl : 30 Desember 2020 akan di laksasnakan Operasi Razia STNK di semua Wilayah RI, untuk Jadwalnya dari : Pemda, Dishub kerja sama dengan Polri menggelar razia pajak STNK mobil & motor. Bagi kendaraan yang telat bayar pajak. Berdasarkan data, ada ratusan ribu motor dan mobil yang belum bayar Pajak yang masih menggunakan pelat lama. Bagi kendaraan yang telat bayar pajak 3 tahun atau lebih akan langsung dikandangin. Berikut jadwal razianya : pagi jam 10:00-12:00 siang dari jam 15:00-17:00 malam dari jam 22:00-24:00 dilanjutkan kembali dari Jam 03:00-05:00 wib. Razia zebra gabungan dengan polres se-Indonesia. Lengkapi surat2 kendaraan anda. Mhn ditertibkan atribut2 TNI/Polri yg terpasang di kendaraan anda. nyaman berkendara untuk keselamatan kita bersama Agar di infokan ke keluarga dan rekan2",Lain-lain,2020
